Campaign,Project,Item,ItemId,Asset,AssetId,AssetStatus,DownloadUrl,Transcription,Tags
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-59,218874,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:059/full/pct:50/0/default.jpg,"October, TUESDAY, 18. 1864.
This morning rainy & disagreeable. & I need
hardly add that our condition is not a very
pleasant one. I am in a deep study to day
I can hardly bring myself to believe
that the Gov. of the U.S. is so lost to honor
as the sacrifice the lives of 50,000 freemen
in Southern Prisons; for the sake of a few
hundred niggers, & yet I fear it is so.

WEDNESDAY, 19.
This morning pleasant; to day I am
busy all day trying to get up some
kind of ""Winter quarters."" I have not quite
made up my mind that we are going to
be left here this winter & yet I can
see but little to hope from. The plan of
my quarters is half cave & half tent.
About 7 X 8 to accommodate 4 men.

THURSDAY, 20.
This morning pleasant, to day there
are a few blankets issued to the most
needy of the Prisoners, about ,04 of
the men will thus be relieved,
there is no news to day everything
is quiet, but the Infernal ""Canters""
of the Contraband Nigger, When ignorance
makes men as happy and
contented as slaves appear to be, it
is foolish to be wise.

October, FRIDAY, 21. 1864.
Military Prison Near Florence S.C.
This morning quite cold there us nothing
new to day; this is the dullest place
for news I ever was in; even ""Sensation""
stories are scarce. I need not say, I am
dreadfully tired of Prison life, O for
Liberty! once more, instead of this
detested, -worse-than-dogs-life;

SATURDAY, 22.
This morning pleasant; But we the unfortunate
inmates of this miserable ""Bull Pen""
are not in a way to enjoy anything, to
day all the convalescents from the Prisoners
hospital were brought into the stockade
& among them C. K. McKee whom
I had given up as dead. Looking tolerably
well. Evening quite cold, no news.

SUNDAY, 23.
This morning is quite cold; but as I had
the benefit of three old & well worn blankets,
I did not suffer much from the cold,
our berth consists of the soft side of
a number of rails, with a few boughs
laid on them, & an overcoat over all. Reader
would you like to be in our place?
this is Sunday; but there is nothing
to indicate here, O God: hasten the good
day of deliverance, from this Prison life.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-60,218875,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:060/full/pct:50/0/default.jpg,"October, MONDAY, 24. 1864.
This morning pleasant, Roll call is 
very early or about sunrise & we are
obliged to stand in ranks 3/4 of an hour
& then to be told we are to draw no
rations for the day, but we got a little
rice & molasses, there is no unusual
stir in camp to day, prospects look 
very slim, eve pleasant,
TUESDAY, 25.
Passed a restless night, night cold, no
fire & the soft of a number of rails to lie
on, & then envy our condition who will,
to day is quite a day among the Rebs,
they have a grand review; Madam
Rumour has got up another exchange
story, but she cannot fool me, I only hope
she tells truth, but will believe only when I see.
WEDNESDAY, 26.
There is nothing new or exciting to day,
morning is cold, but day gets warmer,
clouds & threatens rain. I am well, but
the sights I see hourly, almost makes
me sick of life in this miserable condition;
the ""Johnys"" have removed the 
artillery from the angles of the stockade,
they are issuing clothing sent by
the U.S. Sanitary Commission to the 
most needy of the Prisoners.

October, THURSDAY, 27. 1864.
This morning pleasant & warm but threatens
rain, there must have been some
""French"" leave taking last night as there
was considerable firing & ""halting"" there
is nothing unusual going on to day, the
Rebs. are issuing Sanitary clothing to the
most needy of the Prisoners, to day the 4
runaways from Co. A. were brought back
evening rain.
FRIDAY, 28.
This morning succeeds a stormy night,
wind & rain, I need not say our condition
is ""more than"" miserable; & yet I am better
off than a majority of the Prisoners, to 
day I bought a pair of drawers from 
a lucky fellow who did not need them, I 
paid him $1.25 for them & yet I know I am indebted 
to the heaven sent Sanitary commission
for them. eve pleasant.
SATURDAY, 29.
There is considerable frost this morning
& many a poor miserable wretch lies stark
& stiff in death, having perished for want
of shelter & proper clothing the The Heaven
sent Sanitary commission is doing a 
great deal of good but cannot relieve the 1/10
part of the sufferers. I have secured a shirt,
a pair of drawers & a pair of socks though
at a cost of $2.95, this day is beautiful &
warm. Beef, meal & beans to day",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-61,218876,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:061/full/pct:50/0/default.jpg,"October, Sunday, 30. 1864
Confed. Military Prison Near Florence 
S.C. I used to hail the return of Sunday 
& keep it as a day of rest, but 
since I have been in the army I have 
seen but little difference in one day above 
another; & in this miserable Prison I 
would scarcely know the days of the 
week, were it not for this little Book.
Monday, 31
This day there is due me from the 
U.S. Gov. one years soldiers pay &
allowance, I would willingly give 
it all & $500.00 more to get out of 
this miserable place, I would be willing 
to start as I did 10 years ago without 
25cts in my pocket, but it's no use, we 
will have to abide our time.
November, Tuesday, 1.
November the 1st & still in the ""Bull 
Pen"". I am almost out of heart; there 
are five of us in one tent; & four of them 
are sick; I alone am able to do anything 
& between cooking & attending to the 
rations, roll call, && I have but little 
time to repair our quarters & the weather 
is getting cold. There is nothing new 
or exciting to day, & the prospect of 
anything good for us is very poor.
November, Wednesday, 2. 1864.
Reader I have no language to express the 
misery of our situation; to day it has 
hardly ceased to rain, & it is a very cold 
rain; the miserable victims of abandoned 
friends, & Rebel Barbarism. Half naked 
& without & any shelter except the dark canopy 
of heaven suffer terribly this night will 
kill scores in this miserable Prison;
Thursday, 3.
To day it has hardly ceased to rain hard 
all day. & it is very cold. I am almost discouraged. 
I have to attend to the distribution 
of rations to a mess of 20 men. in my miserable 
hut of a tent are three sick men
one of them J.H.C. entirely helpless, & apparently 
near his death. O cruel Rebels & more than 
cruel U.S. Gov. thus to abandon men to their 
sad fate.
Friday, 4.
To day at 5 P.M. Died James H. Crawford of 
Co. B. 103rd P.V. of chronic diarhoea, another victim 
to Rebel Barbarism, & abandonment 
by the U.S. Gov. which as a soldier, he served 
faithfully & deserved a better fate, he has 
been ill a long time, & suffered much 
I attended him in all his illness, 
& did all I could for him in the circumstances 
under which we are placed, he 
died as he lived, a Christian.",James H Crawford; Company B 103rd
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-62,218877,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:062/full/pct:50/0/default.jpg,"November, SATURDAY, 5. 1864
This morning clear but the coldest of the 
season; I am busy to day cleaning up & 
getting things in order after our late sad bereavement.
My heart is sad when we were 
taken prisoner there were 4 of us in one mess, now 
there are but two. I found on Harvey's Person
a diary for 1864 & a small sum of money $3.75 his 
other effects are not of much account. Descriptive 
lists of prisoners taken today.
SUNDAY, 6.
Military Prison, near Florence S. C. This 
morning there is a heavy white frost.
many poor unfortunates perished with
cold last night; but the day is clear and 
warm, the Rebs. are again recruiting 
from the disaffected Yanky & Foreign Prisoners 
who are willing to run the risk & take the 
Oath of Alliegence to the Reb. Gov.
MONDAY, 7.
This morning threatens rain but soon 
clears up a fine day; there is nothing new 
to day; spend most of the day repairing 
& washing clothes.  fortunately for me
I am tolerably well supplied with clothes
enough to last me another year before I 
will be as destitute as many of the prisoners.
I Pray God I may not be called on to wear 
them out in the so called Confederacy.

November, TUESDAY, 8. 1864
This is the day of the Presidential election
in the U. S. when it is to be told who 
is to conduct the Ship of State for the next 
four years. I hope the right man will be 
chosen & I hope his first act may be a 
release of the Prisoners of War.  There was 
a kind of election held here in camp result
about as 3 to 1 for [pe?] Present incumbent
A Lincoln.
WEDNESDAY, 9.
This morning pleasant; roll call as usual
there is nothing new or encouraging to 
day, Gossip still talks of exchanges, but 
I cannot see the prospect.  If many of us 
are to come out of this alive it will be by 
a speedy release; Confed. money to day sells
$12 for $1 in U. S. or about 6 1/4 cts in gold
O God hasten our speedy deliverance from 
Prison
THURSDAY, 10.
Confed. Military Prison near Florence 
S. C. last night was a long & wearisome one 
to me. & to day I am somewhat indisposed
I am not sick; but I am almost discouraged
at the prospect before us, I want to 
be a man loyal to my Government but 
I would like a little better protection from 
that Government, when unfortunately in 
the enemy's hand, the miserable Nigger must 
be protected & the unfortunate white no matter",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-63,218878,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:063/full/pct:50/0/default.jpg,"November,  FRIDAY, 11.  1864.
Confed Military Prison near Florence S. C.
This morning cold with a little sleet. & ice
but soon clears up. There is nothing new
to day, another victim has been added
to the list of Co. B. 103rd the victim was sergt.
S. M. Criswell, this is the 12 victim for Co. B. 
besides 2 doubtful & 2 missing out of 56
when captured Apr 20th almost 30 per cent.
SATURDAY, 12.
This morning quite cold; there is no unusual
excitement to day; the day is fine and 
the camp is dry & clean, but the drifting 
sand makes it rather uncomfortable,
many complain of short rations but for
my part I get enough such as it is.
it is now Some ten days since we have
had any meat.  Corn meal, molasses, rice, flour
& ""grit"" [comp] & beans are what we draw.
SUNDAY, 13.
Morning cold, all quiet; I have a touch
of the ""Blues"" again, I have just been think
-ing how in days agone I used to enjoy
a sabbath morning; in the land where
sabbath & sanctuary privileges were
respected; But now it is my sad fate
to be a prisoner of War; in a place 
where one day is not esteemed above
another. God Hasten a speedy return
to that happy place

November,  MONDAY, 14.  1864.
Confed' Military Prison Near Florence
S. C. this Morning about the coldest of the
season; considerable frost & ice around,
the suffering of many of the unfortunate
Prisoners is terrible in the extreme; Thank
my good fortune, I have plenty of clothes &
suffer but little from the cold, there is a
great deal of ""Exchange"" Gossip, but nothing reliable.
TUESDAY, 15
There is nothing unusual going
on to day; the morning is cold but the
day gets warm & pleasant. there is any
amount of ""gossip"" about the prospect of ex-
change & where there is so much talk, I think
there must be some foundation; at least I
hope it is so, but I will leave large room
to doubt, to day some 35 citizen sailors are brought in.
WEDNESDAY, 16.
If ever man was tired of living in ""durance
vile"" I am,  I have no language to express
my thoughts & feelings; shut out from ever
-ything but the light of day we know but
little of what is going on; I Pray God for 
speedy deliverance from this torment of 
a prison life; to day the prospect is that
we will get a little meat; yesterday we had
nothing but coarse meal & molasses.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-64,218879,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:064/full/pct:50/0/default.jpg,"November, THURSDAY, 17. 1864.
Confed' Military Prison Florence S.C.
this morning pleasant & warm, the
principal incident of this day was the
bringing into prison a large number
of Yanky Rebs, or in other words the Yanks'
that lately took the Oath of Aleigance to the
Rebs. I think their return augurs well
for a speedy exchange, No news reliable,

FRIDAY, 18.
This morning foggy; but pleasant &
day warm; there is nothing unusual
going on to day. C. K. McKee went to the
Hospital to day; I hope he has bettered
his condition but I am afraid he has
changed a bad for a worse, a Reb Hos. is
only another name for a ""dead horse""
""Mallum in se"" No news to day,

SATURDAY, 19.
Morning warm but threatens rain;
soon blows up windy & cold with some
rain; there is nothing new or exciting
that I know of, it is now pretty
certain that President Lincoln has
been re-elected by a very heavy majority:
it is said he has called on
another large reinforcement of men
to end up the rebellion, hope it may
soon be knocked.

November, SUNDAY, 20. 1864.
This morning succeeds a wet & stormy night,
& the day continues cloudy, to day I recovered
a pair of shoes, stolen from C.K. McKee,
& restored them to him after considerable
difficulty; the news of to day appears
rather favorable; the western army appears
to go just where it suits them, there
is still rumours of exchange;

MONDAY, 21.
The principal feature of this day is
that it is fearfully stormy & rains hard
all day; many of the frail mud tenements
in this miserable Prison fall down
frequently burying the unlucky occupant
in the ruins; The Chivalrous Rebs.
keep back the rations; leaving their helpless
victims to starve; eve. gets very cold.

TUESDAY, 22.
This morning the coldest yet, high wind,
The suffering of many of the Prisoners 
is terrible in the extreme; between
starving & freezing to death our chance
looks slim; I do not suffer as the majority
do; for I still have a little money
& can buy, visit the so called Hospital
its appearance I cannot describe, words
fail me, 4 P.M. & still no sign of rations",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-65,218880,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:065/full/pct:50/0/default.jpg,"November, WEDNESDAY. 23.  1864.
Confed' Military Prison Near Florence
S.C. This morning very cold; ground all
frozen; & many a poor helpless Prisoner
stark & stiff in death.  sun shine
out but its heat is scarcely felt, about
4 O'clock P.M. the rations (& the 1st. since
Sunday) come in, & consist of 1pt. corn
meal & 1/2 pt rice to a man, big allowance
after 8 days fast.
THURSDAY, 24.
This morning still very cold & ground
hardly frozen, to day I bought 1/2 bw,
sweet potatoes; at a cost in confed of $5.00
in U.S. scrip $0.75 the rumour is that 
the Rail-roads have been torn up by the
Yanks; & communication cut off from 
supplies, rations to day consist of about
1 pt corn meal & a little salt this comes 
down pretty tough.
FRIDAY, 25.
Morning still very cold, ground covered
with frost; to day all the Prisoners
on the west side of the branch are 
ordered to the East side & then the 
whole camp are ordered to the west
side again & counted as they passed
over the bridge in two ranks; the rations
to day consist of about 11 spoonfuls 
of rice to the man, & neither salt nor aught 
else

November, SATURDAY, 26.  1864.
Military Prison; this morning still
quite cold; but the day gets warm & 
pleasant; to day I visit the hospital & 
assist such as I could assist; the suffering
of many of the Patients is terrible
in the extreme not 1/10 of those unable
to help themselves will ever get well,
God forbid I should ever have to go to a 
Reb. Hospital
SUNDAY, 27.
To day all is bustle & excitement in 
camp, It is now certain that the Parole
of the sick in this camp & Hos. is
in progress; yesterday 50 men out of each
ward & 5 nurses were Paroled & to day
all the sick & disabled of the 1st thous.
were taken out; I hope it will go on till
this prison is evacuated; Feel very unwell
to day & warm,
MONDAY, 28.
Passed a sleepless & restless night, & still
feel quite ill; but think it will not last
long; the parole of the sick still goes
on, the 2nd thous. are being taken out
to day. the hospital is nearly cleaned
out; the prospect is fair, but I do
not flatter myself. I never was one
of the lucky ones. one train load left
this morning. This day is very
warm for November",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-66,218881,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:066/full/pct:50/0/default.jpg,"November, TUESDAY, 29. 1864.
Confed' Military Prison; Florence S.C.
This morning warm & pleasant,
at daylight another train load of
paroled Prisoners leave for exchange,
& about 800 Prisoners most of them Paroled
men were sent in; Co. B. has lost another
victim, Jno. Jones, this makes the
15th. The Parole is suspended for two days.

WEDNESDAY, 30.
This morning very warm & pleasant;
there is nothing new to day; there is
""sick call"" to day to fill up the hospital
again; there is no further news about the
Parole, but I think it will soon be resumed,
to day I bought $10.00 ""Confed'"" for
$1.50 US; rations to day consists of 10 
sacks meal & 4 of beans to the thous. men,

December, THURSDAY, 1.
This morning a little colder than the
Preceeding, but still very pleasant
for december; to day I got my shoes 
repaired; there is nothing unusual
to day; the west side of the camp was
marched over to the east side; & then 
the whole camp (that is all the Prisoners)
was marched to the west side and again
counted; rations to day about 1 1/2 pt 
coarse corn meal & a little salt.

December, FRIDAY, 2. 1864.
This Morning pleasant; there is but
little that is new or interesting to
day; the last train load of Paroled
Prisoners were brought back to day;
It is reported that the Rail-road is
cut by the ""yanks"" between Charleston
& Savanna; & communication for
the time being suspended.

SATURDAY, 3.
Military Prison near Florence, S.C.
this morning pleasant, but not so
my personal situation, I am quite
unwell, threatened with diarhoea;
To day we try to repair our miserable
quarters & get a fire-place made, our
rations to day corn meal grit & a little
salt, paid 25 cts for a small loaf of bread for
supper as I cannot bear the corn.

SUNDAY, 4.
This morning very pleasant for this
season of the year, last night the
guard shot a man of the 16th [CT?]
Vols; I suppose to have it to say
that he too, had murdered a yanky;
To day the usual rigmarole
of marching from side to side of
camp and counting is to be done
again, fell very ill to day.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-67,218882,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:067/full/pct:50/0/default.jpg,"December, MONDAY, 5. 1864.
This morning quite cold; with some
frost on the ground; I feel considerably
ill to day; the bloody Diahroea is
pretty hard on me; to day the Parole
of Prisoners is going on, this evening
a train load left for exchange, I hope
it will be kept up till all are released;
rations to day corn meal only;

TUESDAY, 6.
This morning very pleasant and day 
fine; there is no unusual stir in
camp to day; I am still considerably
ill; withe either the Piles or the
Diarhoea; the allowance of rations for
to day consists of 2/3 of a qt. meal, & 6 spoonfuls
of molasses; evening the report is
that Parole & Exchange is to be resumed
tomorrow,

WEDNESDAY, 7.
Morning rainy & disagreeable but
quite warm; passed a restless night,
suffered much from Diarhoea; the
Parole goes on to day; the sick &
convalescents are being taken first,
the division has reached the 7th thous.
at this rate it will soon reach the 
tenth thous., evening, pleasant & warm,
I still feel quite ill to day.

December, THURSDAY, 8. 1864.
This morning colder than the preceeding.
This day is the third Anniversary of
my unfortunate enlistment; I did not
consider it unfortunate till since I have
been a Prisoner; Today the 10th thous.
were ordered out & the sickest picked out;
I am not surprised that I was not
chosen: I never was a ""Lucky one""

FRIDAY, 9.
Morning quite cold; feel quite ill to
day; lost my two old partners, Snider
& Swartz; yesterday the former Paroled the 
latter; has secured more comfortable q'r's,
I take in two others & still keep up
the number, to day I Paid $5.00 ""Confed""
for a head of cabbage, the Parole still goes
on; they are culling the thous again.

SATURDAY, 10.
This morning cold windy & disagreeable;
there is nothing of importance going
on to day, the Parole seems to be
temporarily stopped, reason given ""want
of transportation; I feel very ill to day
the diarhoea is getting a pretty good
hold of me; I am getting quite weak;
evening not so cold & threatens rain.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-68,218883,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:068/full/pct:50/0/default.jpg,"December, Sunday, 11. 1864
This is Sunday; but there is nothing 
to indicate it here; the morning is very 
disagreeable, & succeeds a tempestuous 
night of thunder, lightning and 
heavy rain; I am still afflicted with 
diarhoea; to day the usual routine 
of numbering the camp is to be done 
rumours this evening very favorable.

Monday, 12.
This morning very cold; ground frozen 
hardly; it is said a number of the paroled 
men outside awaiting transportation froze 
to death last night; I am still very 
much afflicted with diarhoea, I do not 
have scarcely any rest night nor day 
every thing is very still in camp. 
since the parole has been postponed. 

Tuesday, 13.
Confed. Military Prison. This morning, 
not so cold, I am still very 
severely wrought with Diarhoea 
I get some medicine today which 
may do some good; O God I pray 
for deliverance from this torment 
of a prison; relief for the sick 
can come but in death. There 
is neither care, nor sympathy for the sick 
here.

December, Wednesday, 14. 1864.
This morning quite pleasant; rested 
tolerably well last night & feel a little 
better this morning; Again the parole 
has been resumed, 1000 men are to be 
paroled; Have I a chance? At 3 O'clock the 10th 
thous, is ordered up to be examined; I am ""One 
of the ""Lucky ones"" to day, I am the 4th man from 1st hund
Thank God! My prayer is answered; Breath freely. 

Thursday, 15.
In Bivouac near Florence, S.C. It was my 
singularly good fortune to be paroled yesterday 
& although we passed the night in the open 
field without even a blanket (for the Rebels 
would not allow us to bring away anything; still 
the absence of Rebel Guards makes us breathe easier. 
the Prospect is good; at 4 p.m. to the number of 1000 
men. Pack into 12 cars; & are off for Charleston S.C.  

Friday, 16.
Charleston S.C. At last we are at Charleston and 
wished for morn. comes; last night I rode on the top 
of the cars all the way from Florence to Charleston distant
104 ms; I had not even a blanket. & I thought sometimes 
I would freeze; arrive at 8 a.m. and immediately 
go on board the Rebel ""Flag of Truce"" boat; for transfer 
to Federal lines; put on board the Federal steamer ""New 
York"" & afterward to the steamer Geo. Leary. Thank God 
we are under the jurisdiction of the ""stars and stripes,"" at 4 p.m. 
start for Pt. Royal, arrive at 9 P.M.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-69,218884,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:069/full/pct:50/0/default.jpg,"December,  SATURDAY, 17.  1864.
Port Royal Harbour, S. C. On board the Hos.
Steamer George Leary There are 350 men on board
mostly sick; & the writer is far from being well -
but is detailed as nurse for third watch, the
crew of the vessel spend most of the night coaling,
Morn, pleasant & warm, to day cast away
all our old dirty clothes & receive new ones.  Thank God
the U. S. Gov. is able to care for us. eve anchor off Hilton
Head for the night.
SUNDAY, 18.
Hilton Head S. C. on board the steamer Geo.
Leary. Morning somewhat Foggy. at 6 A.M.
steam up for Fortress Monroe Va, & Now O God,
we entreat thee to be propitious & grant us
a prosperous voyage; & bring us safely to our
desired Haven;  there are only 140 soldiers on board
the others went aboard the ""Illinous"" all things 
work well; a swift running vessel & a smooth 
sea & plenty of every thing.
MONDAY, 19.
Atlantic Ocean, on board the Geo. Leary.  so
far we have been blessed with prosperity
& fair weather, & a smooth sea, but very few
get ""sea sick"" Of all men in the world I
think we have reason to be most thankful
for our merciful deliverance; I ought not to
forget to mention the kindness of both Officers
& crew, nurses & all; we could not have been
better treated;  at 11 A.M. passed Cape Hatteras.
Cape Henry at 8 P.m. & arrive at Ft. Monroe at 10 P.M.

December,  TUESDAY, 20.  1864.
Hampton Road Va. on board the steamer 
Geo. Leary:  Arrived last night at 10 P.M. after
a safe, pleasant & very quick voyage of 39 hrs.
from Hilton Head S .C to this place:  Morning quite
cold; all quiet & but little to note; Old Ft.
Monroe still looks Familliar;  Transferred 
to the steamer ""New York"" for Parole Camp
Annapolis Md. Thank God we are still mercifully
preserved.  at 8 P.M. start for
Annapolis Md.
WEDNESDAY, 21.
Left Ft. Monroe on the good steamer New York
at 8 P.M. yesterday en route for Annapolis Md.
night cold & stormy:  voyage successful; arrive
at Annapolis Md. at 7 AM. this morn; soon we
are taken ashore, the sick to the hospital, the well
to the bath house where after a warm bath, we are
each presented with an entire suit of new clothes,
then muster for pay, & furlough. God be thanked.
THURSDAY, 22.
Head quarters Parole Camp Annapolis Md.
This morning very cold. ground covered with
snow & ice; Aroused before daylight to give in
upon oath our description lists to get our Furloughs,
at 9 A.M. all who are able to walk are marched
to Parole Camp dis, about two miles from city.
camp very beautiful place. weather extremely
cold; mustered for two months pay, & commutation
money for rations at $0.25 per day during
imprisonment.  feel much better to day.

",Fort Monroe; Fort Monroe; George Leary - ship; New York - ship; Annapolis MC; Annapolis MD; New York - ship; George Leary - ship; Attorneys; Hilton Head SC; Cape Hatteras NC; Cape Henry NC; Hilton Head SC; Cape Henry NC; Cape Hatteras NC
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-70,218885,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:070/full/pct:50/0/default.jpg,"December,  FRIDAY, 23.  1864.
Parol Camp, Annapolis Md, This morn.
still very cold & the thin & shattered condition
of the Paroled prisoners can but poorly
stand it; to day we sign the Commutat[ion?]
rolls; & I receive a check for $60.00 or, 25 cts
a day from Apr. 20th to Dec. 16th 1864, We are
all big with expectation of soon getting our
Furloughs to visit out Friends at home, O 
Happy day.    
SATURDAY, 24.
Parol Camp, Annapolis Md; This morn.
cold but pleasant. The first thing in order
this A.M. is to sign the ""pay rolls"" for two Months
pay; I think we are the most fortunate set of
men in the world & of all men should be most
thankful; P.M. I receive from U.S. Paymaster $36.
being the allowance due my rank; today the last
of the 10th thous. exchanged arrived,
SUNDAY, 25.

December,  MONDAY, 26.  1864.

TUESDAY, 27.

WEDNESDAY, 28.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-71,218886,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:071/full/pct:50/0/default.jpg,"December, THURSDAY, 29. 1864
FRIDAY, 30.
SATURDAY, 31.

MEMORANDA.
Plymouth N.C.
Jan. 1st D, 1864
This, the first day of the new year
1864 finds us as well situated as soldiers
ought to expect at a time like the
present; we have witness another year
of bloody unnatural war, another page
in History has been turned,",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-72,218887,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:072/full/pct:50/0/default.jpg,Memoranda.,
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-73,218888,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:073/full/pct:50/0/default.jpg,"                 CASH ACCOUNT - January.
Date.                      Rec'd.     Paid.


                 CASH ACCOUNT - February.
Date.                     Rec'd.      Paid.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-74,218889,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:074/full/pct:50/0/default.jpg,"     CASH ACCOUNT - March.

Date.          Rec'd.       Paid.

        CASH ACCOUNT - April.

Date.         Rec'd.        Paid.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-75,218890,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:075/full/pct:50/0/default.jpg,"    CASH ACCOUNT-May.

Date.              Rec'd.     Paid.

    CASH ACCOUNT-June.

Date.             Rec'd.      Paid.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-76,218891,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:076/full/pct:50/0/default.jpg,"      CASH ACCOUNT - July. 

Date.               Rec'd.     Paid.

      CASH ACCOUNT - August.

Date.               Rec'd.     Paid. ",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-77,218892,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:077/full/pct:50/0/default.jpg,"CASH ACCOUNT - September.
Date  Rec'd.  Paid.

CASH ACCOUNT - October.
Date  Rec'd.  Paid.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-78,218893,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:078/full/pct:50/0/default.jpg,"CASH ACCOUNT-November.
Date  Rec'd.  Paid.

CASH ACCOUNT-December.
Date  Rec'd.  Paid.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-79,218894,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:079/full/pct:50/0/default.jpg,"CASH ACCOUNT-Summary.
Date |          | Rec'd. | Paid.
January.
February.
March.
April.
May.
June.
July.
August.
September.
October.
November.

January-BILLS PAYABLE.
Date | Name   | Dolls. | Cts

RECEIVABLE

",
